ID,City,State,State Abbr,Population,School Districts,Elementary Schools,Elementary Enrollment,Median HH Income,College %,STEM %,COL Index,Metro Income,National Brand Count (Weighted),Local Provider Estimate,Demand Adjusted Market,CSI Score,Saturation Category,Brand Detail,Confidence,Last Updated
"334","Valdosta city","Georgia","GA","55667","3","10","4400","41365","","13.4","89.62","57396","1","13","2800.0923","0.0050712614","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"344","Twin Falls city","Idaho","ID","55589","4","12","5280","58024","","17.5","90.86","57034","1","16","4713.334","0.0035728423","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"205","San Jacinto city","California","CA","55515","2","6","2640","73682","","12.4","112.59","77196","1","8","2992.6228","0.002980663","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"367","Mount Prospect village","Illinois","IL","55460","","6","2640","100526","","13.4","101.21","68044","1","8","4082.902","0.0021847205","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"454","Peabody city","Massachusetts","MA","55418","1","8","3520","91125","","10.9","109.43","85441","1","11","4934.769","0.0023425615","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"455","Chicopee city","Massachusetts","MA","55381","2","9","3960","63866","","10.9","109.43","85441","1","12","3890.913","0.003310277","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"249","West Haven city","Connecticut","CT","55379","1","6","2640","72827","","12.9","106.36","85411","1","8","2957.8965","0.0030156565","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"498","Apple Valley city","Minnesota","MN","55272","1","7","3080","97588","","15.6","97.46","69539","1","9","4624.17","0.0022144516","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"368","Berwyn city","Illinois","IL","55152","3","9","3960","71300","","13.4","101.21","68044","1","12","4343.8154","0.0029651353","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"369","Tinley Park village","Illinois","IL","54856","2","7","3080","99628","","13.4","101.21","68044","1","9","4720.8345","0.002169108","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"480","Kentwood city","Michigan","MI","54768","1","7","3080","66945","","18.2","94.1","58012","1","9","3172.163","0.0032280812","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"415","Manhattan city","Kansas","KS","54700","1","9","3960","55316","","17.2","89.4","61875","1","12","3370.021","0.0038219348","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"741","Fulshear city","Texas","TX","54629","","3","1320","170602","","14.5","97.41","63767","1","4","3464.533","0.0014316505","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"587","Rocky Mount city","North Carolina","NC","54541","1","8","3520","50092","","14.9","87.35","59092","1","11","2712.6746","0.004261477","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"206","Arcadia city","California","CA","54472","1","7","3080","108214","","12.4","112.59","77196","1","9","5127.6787","0.001997005","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"207","Yucaipa city","California","CA","54465","2","8","3520","85075","","12.4","112.59","77196","1","11","4607.1387","0.0025091497","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"456","Methuen city","Massachusetts","MA","54272","2","4","1760","93681","","10.9","109.43","85441","1","5","2536.5933","0.0024757616","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"310","Pensacola city","Florida","FL","53898","1","29","12760","67722","","10.9","95.37","65429","1","38","13294.35","0.0029546388","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"370","Wheaton city","Illinois","IL","53741","2","11","4840","113523","","13.4","101.21","68044","1","15","8453.098","0.0018360134","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"392","Elkhart city","Indiana","IN","53690","5","19","8360","46534","","21.5","91.62","58671","1","25","5984.9883","0.004357569","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"515","Joplin city","Missouri","MO","53605","1","10","4400","50996","","14.7","84.75","58525","1","13","3452.0369","0.0041135135","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"605","Elyria city","Ohio","OH","53604","4","6","2640","49569","","16.6","91.51","58236","1","8","2013.264","0.0044306163","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"499","Edina city","Minnesota","MN","53564","4","9","3960","125506","","15.6","97.46","69539","1","12","7646.212","0.0016844943","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"742","Rockwall city","Texas","TX","53547","1","11","4840","114799","","14.5","97.41","63767","1","15","8548.11","0.001815606","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"743","Galveston city","Texas","TX","53538","2","6","2640","57453","","14.5","97.41","63767","1","8","2333.4756","0.003822624","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"208","Colton city","California","CA","53528","2","10","4400","66725","","12.4","112.59","77196","1","13","4516.769","0.00314384","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"311","Pinellas Park city","Florida","FL","53503","","6","2640","62306","","10.9","102.28","65429","1","8","2530.5823","0.0035248806","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"209","Placentia city","California","CA","53395","1","9","3960","106155","","12.4","112.59","77196","1","12","6467.289","0.001991561","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"371","Normal town","Illinois","IL","53304","3","9","3960","63965","","13.4","101.21","68044","1","12","3896.9446","0.0033051535","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"524","Grand Island city","Nebraska","NE","53250","2","16","7040","59061","","15.8","86.69","66365","1","21","6396.7607","0.0034580003","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"210","Delano city","California","CA","53198","4","10","4400","53639","","12.4","104.46","77196","1","13","3630.9478","0.0039108247","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"211","Palm Desert city","California","CA","53147","","4","1760","75691","","12.4","112.59","77196","1","5","2049.4795","0.0030641928","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"549","West New York town","New Jersey","NJ","52975","1","6","2640","70141","","9.7","108.76","77443","1","8","2848.8037","0.0031311389","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"372","Oak Park village","Illinois","IL","52947","2","8","3520","103264","","13.4","101.21","68044","1","11","5592.1426","0.0020671862","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"393","Jeffersonville city","Indiana","IN","52912","1","6","2640","67566","","21.5","91.88","58671","1","8","2744.219","0.0032504692","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"588","Mooresville town","North Carolina","NC","52884","3","10","4400","82622","","14.9","94.01","59092","1","13","5592.874","0.0025389453","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"500","Minnetonka city","Minnesota","MN","52651","3","8","3520","114867","","15.6","97.46","69539","1","11","6220.4897","0.0018583746","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"650","Summerville town","South Carolina","SC","52625","1","17","7480","73712","","16.4","93.34","54561","1","22","8482.55","0.00276332","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"212","Cathedral City city","California","CA","52517","","5","2200","63209","","12.4","112.59","77196","1","7","2139.3816","0.0035524287","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"668","Gallatin city","Tennessee","TN","52489","1","7","3080","68548","","15.8","91.8","59107","1","9","3248.1206","0.0031525923","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"213","Novato city","California","CA","52311","2","9","3960","110948","","12.4","112.59","77196","1","12","6759.2935","0.0019055246","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"214","Diamond Bar city","California","CA","52292","","7","3080","106881","","12.4","112.59","77196","1","9","5064.515","0.0020219113","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"606","Middletown city","Ohio","OH","52291","6","10","4400","50457","","16.6","91.51","58236","1","13","3415.5508","0.004157455","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"481","Battle Creek city","Michigan","MI","52205","6","18","7920","49684","","18.2","89.47","58012","1","24","6053.804","0.00408999","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"215","Huntington Park city","California","CA","52166","9","13","5720","54073","","12.4","112.59","77196","1","17","4758.424","0.0038163897","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"802","Burien city","Washington","WA","52046","1","5","2200","84583","","14.1","110.04","76049","1","7","2862.809","0.002654735","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"394","Columbus city","Indiana","IN","51970","1","10","4400","75114","","21.5","90.28","58671","1","13","5084.64","0.0027927246","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"669","Collierville town","Tennessee","TN","51951","1","6","2640","129729","","15.8","91.8","59107","1","8","5268.993","0.001692923","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"457","Everett city","Massachusetts","MA","51825","3","6","2640","77796","","10.9","109.43","85441","1","8","3159.7146","0.00282304","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"335","Dunwoody city","Georgia","GA","51795","","5","2200","106710","","13.4","95.68","57396","1","7","3611.7231","0.0021042589","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"803","Bothell city","Washington","WA","51770","1","14","6160","127944","","14.1","110.04","76049","1","18","12125.154","0.0016065774","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"744","Celina city","Texas","TX","51661","1","5","2200","142643","","14.5","97.41","63767","1","7","4827.917","0.0015741779","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"670","Lebanon city","Tennessee","TN","51501","2","8","3520","63698","","15.8","92.99","59107","1","11","3449.4917","0.0033512183","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"32","Prescott Valley town","Arizona","AZ","51440","5","7","3080","66617","","13.1","92.64","59060","1","9","3156.6208","0.0032439753","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"607","Newark city","Ohio","OH","51424","5","10","4400","56284","","16.6","91.51","58236","1","13","3809.994","0.0037270403","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"745","Grapevine city","Texas","TX","51320","1","6","2640","107165","","14.5","97.41","63767","1","8","4352.548","0.0020493744","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"216","Watsonville city","California","CA","51320","3","16","7040","72295","","12.4","114.74","77196","1","21","7830.1045","0.0028249943","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"516","Florissant city","Missouri","MO","51290","1","17","7480","64178","","14.7","90.99","58525","1","22","7385.4067","0.0031738265","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"312","Ocoee city","Florida","FL","51269","","7","3080","88828","","10.9","102.28","65429","1","9","4209.0806","0.0024328353","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"217","Paramount city","California","CA","51169","2","9","3960","67197","","12.4","112.59","77196","1","12","4093.848","0.0031461841","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"777","Harrisonburg city","Virginia","VA","51164","3","9","3960","56050","","11.1","94.92","69562","1","12","3414.7385","0.0037718848","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"566","Troy city","New York","NY","51065","6","11","4840","54837","","8.3","107.56","77461","1","15","4083.2473","0.0038008962","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"815","La Crosse city","Wisconsin","WI","51049","1","11","4840","51836","","20.3","90.68","61831","1","15","3859.7883","0.004020946","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"395","Mishawaka city","Indiana","IN","51020","3","12","5280","51543","","21.5","92.29","58671","1","16","4186.8774","0.00402209","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"250","Milford city (balance)","Connecticut","CT","51004","1","8","3520","104503","","12.9","106.36","85411","1","11","5659.2393","0.0020426773","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"608","Cuyahoga Falls city","Ohio","OH","50979","3","5","2200","67922","","16.6","91.51","58236","1","7","2298.8984","0.003305931","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"373","Hoffman Estates village","Illinois","IL","50920","","10","4400","107428","","13.4","101.21","68044","1","13","7272.0493","0.001952682","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"313","Clermont city","Florida","FL","50851","","7","3080","75951","","10.9","102.28","65429","1","9","3598.909","0.0028453069","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"764","Murray city","Utah","UT","50817","2","7","3080","81693","","17.4","95.85","60765","1","9","3870.9915","0.0026453172","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"314","Fort Pierce city","Florida","FL","50805","","10","4400","45121","","10.9","102.28","65429","1","13","3054.3445","0.0046491153","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"639","Harrisburg city","Pennsylvania","PA","50649","11","22","9680","46654","","13.9","95.92","65078","1","29","6947.8574","0.0043236353","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"374","Downers Grove village","Illinois","IL","50552","3","12","5280","115461","","13.4","101.21","68044","1","16","9378.985","0.0017955033","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"617","Enid city","Oklahoma","OK","50519","3","13","5720","60790","","14.5","85.56","57916","1","17","5349.52","0.003394697","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"218","Aliso Viejo city","California","CA","50457","1","5","2200","131708","","12.4","112.59","77196","1","7","4457.809","0.0017048733","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"315","Coral Gables city","Florida","FL","50379","","4","1760","118203","","10.9","102.28","65429","1","5","3200.5735","0.0019621484","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"651","Goose Creek city","South Carolina","SC","50352","","9","3960","84041","","16.4","93.34","54561","1","12","5120.036","0.0025156073","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"671","Cleveland city","Tennessee","TN","50232","2","17","7480","52468","","15.8","92.99","59107","1","22","6037.856","0.0038821728","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"746","Sherman city","Texas","TX","50229","1","7","3080","58020","","14.5","92.46","63767","1","9","2749.2554","0.003724645","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"765","Draper city","Utah","UT","50166","3","7","3080","126041","","17.4","94.59","60765","1","9","5972.4043","0.0017145524","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"618","Stillwater city","Oklahoma","OK","50138","2","6","2640","39998","","14.5","88.81","57916","1","8","1624.5342","0.0054908046","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
